KEY_CHK_DCN_NBR,CURNT_QUE_UNIT_NBR,actioncode,actionscore
19101BH0484,K#,21640,0.0053160237
19101BH0586,K#,9COB0,0.0007834425
19101BN9289,V3,12390,0.00014200388
19101CJ2148,K#,9COB0,0.0013375118
19101CW7080,K#,9COB0,0.0002716307
19101DC5770,K#,9COB0,0.000180485
19101DE1723,V3,9COB0,0.00027133644
19101MF8058,W*,9COB0,0.0035639107
19102BE3836,V3,9COB0,0.000108259745
19102CM2622,K#,75010,0.00015662995
19102MA8891,X*,01030,8.2775325e-05
19102MI4022,X*,01030,9.2146925e-05
19103473009,X*,9COB0,0.00011307167
19103BJ0909,K#,9COB0,0.00018768964
19105BD1424,K#,9COB0,0.00038970824
19105CP0893,V3,M9999,0.00026800024
19105CP0897,V3,12390,0.00053368777
19105CP1914,V3,MCJ00,0.00037915318
19105CP1915,V3,MCJ00,0.00039951788
19105CR8601,K#,9COB0,0.00035248513
19105CY0593,K#,9COB0,0.0002174372
19105MA7229,X*,9COB0,0.0003649625
19106493648,X*,9COB0,9.133282e-05
19106CT3230,V3,12390,0.00016383172
19106CW7334,K#,MCJ00,0.0023545253
19106DE7854,K#,9COB0,0.00084857584
19106MC4164,X*,9COB0,0.0003649625
19107BD1272,V3,9COB0,0.00027011218
19107CB5654,K#,9COB0,0.000407673
19107CN3688,V3,M9999,0.00011637144
19107CO9119,T*,M9999,0.05906731
19107MH6389,X*,9COB0,0.00021134825
19107MH8545,W*,9COB0,0.0004589444
19108080178,X*,75010,0.00023787013
19108BF7628,K#,21640,0.0053160237
19108BF7699,K#,21640,0.006333728
19108BF7712,K#,9COB0,0.0008210067
19108BM0630,V3,12390,0.00013202977
19108CC8785,K#,9COB0,0.00038716948
19108CG2823,K#,9COB0,0.00015952966
19108CP0175,V3,M9999,0.00019234192
19108CP0390,V3,M9999,0.00018900099
19108CR2517,K#,M9999,0.0011774421
19108CZ9024,K#,9COB0,0.00019464863
19109486843,W*,75010,0.0060905586
19109CK9832,K#,9COB0,0.00022822776
19109CP5568,K#,M9999,0.0014603379
19109CV5736,V3,12390,0.00027226727
19109CX2205,K#,75010,0.00033720894
19109DA0798,K#,MCJ00,0.00072583737
19109MF2253,W*,9COB0,0.00037369426
19109MF8845,X*,9COB0,0.00047878874
19110470183,X*,75010,0.00011215248
19110490244,X*,01030,0.000114984025
19110492126,X*,01030,0.00010771563
19110875175,W*,75010,0.011444478
19110MB3030,X*,9COB0,0.00010171118
19111481041,X*,9COB0,0.00021953078
19111487075,W*,9COB0,0.00035865337
19112BD4770,Q*,M9999,0.0008688991
19112BY1143,V3,M9999,0.000734336
19112BY3095,V3,12390,0.0001247623
19112CG5521,2V,01030,0.87499255
19112CG7657,K#,MCJ00,0.00014303438
19112CG7678,K#,MCJ00,0.0003263614
19112CG7716,K#,12390,0.00019621801
19112CM0284,V3,M9999,0.0016440643
19112CM1518,V3,12390,0.00015871262
19112CM1519,V3,9COB0,0.00028994487
19112CP3357,K#,12390,0.00013635373
19112CP3431,K#,9COB0,0.0009608476
19112CT4696,V3,12390,0.00019284783
19113BJ5743,V3,MCJ00,9.984964e-05
19113CD6164,V3,M9999,0.00060240465
19113CD6186,V3,M9999,0.00042816316
19113CD6465,V3,9COB0,0.00024228205
19113CF7075,K#,9COB0,0.00018015713
19113CF7102,K#,75010,0.0014012654
19113CK6256,K#,M9999,0.00071399566
19113DA4778,V3,M9999,0.00039962737
19113DA8274,V3,9COB0,0.00020171762
19113DB4274,K#,12390,0.00015124616
19113DH5807,V3,12390,0.00015119756
19113DN2437,K#,9COB0,0.0013384981
19113DO3937,V3,12390,0.00017735272
19114126872,T*,M9999,0.0017541951
19114879888,X*,01030,0.00010235713
19114BC8489,V3,9COB0,0.00080889795
19114BD1489,V3,M9999,0.0018480124
19114BF9472,V3,12390,0.0005398389
19114BF9505,V3,9COB0,0.0014217049
19114BF9568,V3,01030,0.00073197513
19114BG0315,K#,9COB0,0.0013963472
19114BM9010,V3,MCJ00,0.0022818053
19114BN1131,V3,M9999,0.00013723485
19114BU3354,K#,9COB0,0.0015088775
19114CF2589,K#,9COB0,0.0010432677
19114CI3175,V3,MCJ00,0.00017705602
19114CI4658,V3,MCJ00,0.00041721892
19114CO5695,V3,12390,0.0001380408
19114CO8128,V3,12390,0.00027776786
19114CO8157,V3,12390,0.00027776786
19114CO8298,V3,12390,0.00020034156
19114CO8299,V3,9COB0,0.00018931877
19114CO8483,V3,9COB0,0.0004200191
19114CP7039,V3,9COB0,0.00016507835
19114CP7102,V3,M9999,0.0001804117
19114CP7117,V3,9COB0,0.00022987858
19114CP7203,V3,12390,0.00025168998
19114CP7219,V3,12390,0.00019481129
19114CT5297,V3,M9999,0.00023107864
19114CV6863,V3,9COB0,0.0009710486
19114CV6878,V3,9COB0,0.00043366765
19114CV6897,V3,9COB0,0.00073060987
19114CV6926,K#,9COB0,0.00040728223
19114CV8065,V3,9COB0,0.0011051907
19114CV8454,K#,M9999,0.00056648627
19114CY6391,V3,M9999,0.0005528469
19114CY9700,V3,9COB0,0.00024594544
19114DA3652,V3,12390,0.00023870484
19114DA3688,V3,MCJ00,0.00024168908
19114DA3714,V3,9COB0,0.0012855295
19114DA3750,V3,12390,0.0032088966
19114DA3763,V3,9COB0,0.000369473
19114DA3772,V3,M9999,0.00083152385
19114DA3775,V3,MCJ00,0.006115957
19114DA3776,V3,9COB0,0.0015350152
19114DA6442,V3,M9999,0.00021284026
19114DA6490,V3,12390,0.00019405229
19114DE9600,V3,12390,0.0004633567
19114DG0384,V3,MCJ00,0.00030860363
19114DG0442,V3,9COB0,0.00033465453
19115480143,X*,75010,0.1427463
19115BC9578,V3,21640,0.007361796
19115BH9689,V3,9COB0,0.0013152751
19115BT6726,V3,9COB0,0.0011341842
19115BT8767,V3,11250,0.00037531406
19115BT9553,V3,12390,0.0034898738
19115BX2505,V3,M9999,0.0022821776
19115CN1362,V3,MCJ00,0.00084885606
19115CN1924,K#,M9999,0.00047375183
19115CN2427,V3,M9999,0.00033329087
19115CN2469,V3,MCJ00,0.00082453515
19115CN2542,V3,M9999,0.0014416346
19115CN2586,V3,M9999,0.0041139987
19115CN2719,V3,9COB0,0.0021068829
19115CN2813,V3,12390,0.00014281945
19115CN2815,V3,12390,0.00014281945
19115CN2870,V3,9COB0,0.00018680464
19115CN3117,T*,M9999,0.052625276
19115CN3118,V3,M9999,0.057082765
19115CS8174,V3,9COB0,0.00029198575
19115CS8218,V3,9COB0,0.00019161958
19115CS8339,K#,MCJ00,0.0010584212
19115CT0254,V3,M9999,0.0003183417
19115CX8272,V3,M9999,0.0018425419
19115CY2617,V3,M9999,0.00064859696
19115CY2686,V3,M9999,0.00014288237
19115CY2722,K#,MCJ00,0.0009996673
19115CY2726,V3,9COB0,0.0003868959
19115CY2793,V3,9COB0,0.00019866702
19115CY2841,V3,MCJ00,0.0048063784
19115CY2882,V3,M9999,0.0007638704
19115CY2886,V3,9COB0,0.0010359229
19115CY3744,K#,9COB0,0.0002166411
19115CY3751,V3,9COB0,0.00039808213
19115CY3752,V3,12390,0.00049040234
19115CY3866,V3,12390,0.00016454326
19115CY3869,V3,M9999,0.0010279126
19115CY3934,V3,9COB0,0.0013992437
19115CZ3412,V3,M9999,0.0003891436
19115DC5141,V3,M9999,0.00018321261
19115DC5144,V3,12390,0.0001243753
19115DC5198,V3,M9999,0.0008874066
19115JA0333,V3,9COB0,0.00025587858
19115MB8559,X*,01030,9.604177e-05
19116491022,X*,75010,0.005622736
19116BS9629,V3,9COB0,0.0012020207
19116BT3419,T*,9COB0,0.00029108103
19116BT3507,V3,12390,0.00028913165
19116CA2980,K#,12390,0.00053293543
19116CE8106,V3,MCJ00,0.0012828851
19116CH3797,V3,M9999,0.00034735608
19116CK4669,V3,12390,0.00016384281
19116CK6171,V3,9COB0,0.00035729952
19116CK6180,V3,M9999,0.0010556243
19116CK6183,V3,MCJ00,0.00018448474
19116CK6194,V3,9COB0,0.00025073814
19116CK7203,V3,9COB0,0.00093604595
19116CQ3550,Q*,9COB0,0.00019450355
19116CQ3675,K#,MCJ00,0.0002742705
19116CQ3702,V3,9COB0,0.001458077
19116CQ3748,V3,12390,0.00026482626
19116CQ4136,V3,M9999,0.0003788755
19116CU6390,V3,MCJ00,0.0007027334
19116CX7348,V3,M9999,0.0010040533
19116CX7354,V3,M9999,0.00023446356
19116CX7401,V3,9COB0,0.00033148302
19116CX7409,V3,MCJ00,0.007813308
19116CX7428,V3,12390,0.0009014476
19116CX8795,V3,M9999,0.00438258
19116CX8797,K#,12390,0.00058740325
19116CX8932,V3,12390,0.0001393901
19116CX8941,V3,M9999,0.0002019162
19116CX9026,V3,12390,0.0039809253
19116CX9043,V3,MCJ00,0.004648323
19116CX9099,V3,12390,0.00016703396
19116DA6415,V3,M9999,0.053636286
19116DA6416,V3,M9999,0.017521538
19116DA6418,V3,M9999,0.02332217
19116DA6421,V3,M9999,0.005265798
19116MA9692,W*,75010,0.0007924602
19116R11254,V3,12390,0.0005270907
19116R11842,T*,12390,0.00013651897
19117879601,X*,75010,0.0015229776
19117879608,X*,75010,0.0015229776
19117BD8618,V3,12390,0.0001334022
19117BF8489,V3,9COB0,0.0002711965
19117BJ7091,V3,12390,9.408568e-05
19117BM2454,V3,9COB0,0.0002633051
19117BM6040,V3,9COB0,0.0015324537
19117BM6045,V3,MCJ00,0.00026340174
19117BM6049,V3,MCJ00,0.00036903896
19117BM6110,V3,9COB0,0.0003439757
19117BM6112,V3,9COB0,0.0003439757
19117BM6113,V3,9COB0,0.0012370363
19117BM6122,V3,9COB0,0.0010757365
19117MA4714,X*,75010,0.0007654119
19117MB8770,X*,9COB0,0.00012058902
19117MF4071,X*,75010,0.016642237
19118480557,X*,75010,0.007291507
19119135114,V3,9COB0,0.0011923425
19119135475,V3,M9999,0.0015243109
19119BC3811,V3,12390,0.00013918756
19119BC4011,V3,12390,0.00023997773
19119BC4508,V3,9COB0,0.00025617637
19119BC4515,V3,9COB0,0.00028433357
19119BC4517,V3,9COB0,0.0011449831
19119BC4519,V3,12390,0.00014294998
19119BC4521,V3,M9999,0.0023023086
19119BC4522,V3,12390,0.00018694201
19119BN7266,V3,M9999,0.0020176433
19119BO7626,V3,9COB0,0.0011774225
19119BO7669,V3,M9999,0.00020494123
19119BO7728,V3,12390,0.00021117662
19119BP2353,V3,12390,0.00016781427
19119BX0714,V3,12390,0.0001815896
19119BX0720,V3,9COB0,0.00030776096
19119BX0727,K#,12390,0.004085135
19119CD9191,V3,MCJ00,0.00094405364
19119CH2131,V3,MCJ00,0.00031605913
19119CK0450,V3,MCJ00,0.00044025359
19119CN2537,T*,9COB0,0.00020219536
19119CN2664,V3,MCJ00,0.00025431468
19119CN2800,V3,M9999,0.00021707367
19119CN3335,V3,M9999,0.0013974219
19119CN3417,V3,01030,0.0011540508
19119CN6257,V3,M9999,0.00039577452
19119CS2564,V3,12390,0.0011415515
19119CS2647,V3,M9999,0.0009318384
19119CS2731,V3,M9999,0.0005222176
19119CS2765,V3,9COB0,0.00042435815
19119CS2834,V3,M9999,0.0011344434
19119CS2894,V3,12390,0.00019615945
19119CS2909,K#,9COB0,0.00046446908
19119CS3999,V3,9COB0,0.00054496824
19119DB0609,V3,9COB0,0.0003198805
19119DB0621,V3,12390,0.00023177192
19119DB0747,V3,9COB0,0.0011014905
19119DB0790,V3,9COB0,0.0015665338
19119DB0813,V3,12390,0.00011473901
19119DB1013,V3,9COB0,0.0013168807
19119DB1060,V3,M9999,0.0007733628
19119DB1074,V3,9COB0,0.0017238074
19119DB1139,V3,9COB0,0.0011606629
19119DC0782,V3,12390,0.00016516195
19119DC6761,V3,MCJ00,0.003829268
19119DC6765,V3,12390,0.00019949979
19119DC6814,V3,MCJ00,0.005927449
19119DC6820,V3,12390,0.00015571144
19119DC6823,V3,12390,0.0001714986
19119DE0489,V3,M9999,0.00037229928
19119DF2391,V3,12390,0.00018986309
19119DF7606,V3,M9999,0.0003497317
19119DF7697,V3,12390,0.00019352957
19120477706,X*,75010,0.010625589
19120481270,X*,75010,0.00026647814
19120BE0936,V3,9COB0,0.00019223538
19120BE4922,V3,9COB0,0.00026878994
19120BG2191,V3,12390,0.00045007656
19120BG3208,K#,9COB0,0.0013425401
19120BL6183,V3,12390,0.00030025461
19120BS0897,V3,9COB0,0.0010202422
19120CC4801,V3,12390,0.00014580486
19120CC4821,V3,12390,0.00014618547
19120CC4983,V3,9COB0,0.0002891391
19120CC4989,K#,12390,0.00043018334
19120CC5011,V3,M9999,0.0014990823
19120CC5018,V3,9COB0,0.0004071417
19120CC5028,V3,12390,0.0014881358
19120CD8835,V3,9COB0,0.00073769706
19120CO7353,V3,12390,0.00016008769
19120CP0973,V3,M9999,0.0002171072
19120CP1040,V3,12390,0.00020966228
19120CP1112,V3,12390,0.00013918756
19120CP1200,V3,9COB0,0.00023889176
19120CP1480,K#,M9999,0.00040218572
19120CP1724,V3,M9999,0.00018648342
19120CS4599,V3,M9999,0.0014242254
19120CS4661,V3,9COB0,0.00024719705
19120CS4952,V3,M9999,0.0047712424
19120CS4999,V3,M9999,0.00032379714
19120CS5035,V3,M9999,0.0038187057
19120CS8906,K#,9COB0,0.00021324307
19120CS9572,V3,MCJ00,0.00023662556
19120CS9585,V3,12390,0.00012228964
19120CS9595,V3,MCJ00,0.00036710032
19120CT0450,V3,MCJ00,0.0009048708
19120CY1069,V3,M9999,0.0038247672
19120CY1106,K#,M9999,0.0004163355
19120CY1180,V3,M9999,0.0037289646
19120CY1183,V3,9COB0,0.00083741307
19120CY1216,V3,12390,0.0002464576
19120CY1254,V3,12390,0.00021084968
19120CY4240,V3,M9999,0.0001828531
19120DB9750,V3,9COB0,0.00057262165
19120DI8777,V3,9COB0,0.0013686228
19120DJ1045,V3,M9999,0.0010963201
19120DJ1057,V3,9COB0,0.00039457958
19120DJ1109,V3,M9999,0.0022237771
19120DJ1183,V3,MCJ00,0.0013708959
19120DJ1224,V3,MCJ00,0.0008872126
19120DJ1242,V3,M9999,0.0006451704
19120DJ1288,V3,M9999,0.00083524984
19120DJ1321,V3,9COB0,0.0012649399
19120DJ2542,V3,9COB0,0.0004473252
19120MF3359,X*,75010,0.00024093925
19121BG5670,V3,9COB0,0.0008327838
19121BG7126,V3,MCJ00,0.0010981414
19121BG7133,V3,MCJ00,0.0023784451
19121BG7146,V3,21640,0.005829165
19121BG7151,K#,21640,0.0053160237
19121BG7196,V3,21640,0.0050108833
19121BG7199,V3,12390,0.00019697363
19121BG7264,V3,9COB0,0.0013467644
19121BG7289,V3,21640,0.002705779
19121BG7293,V3,21640,0.006153622
19121CE3307,V3,12390,0.00016367043
19121CE3348,V3,M9999,0.0010907686
19121CF5570,V3,MCJ00,0.00039292913
19121CN1219,V3,12390,0.00017707948
19121CN1658,T*,12390,0.00015909915
19121CQ0965,V3,12390,0.00021495801
19121CQ1870,V3,MCJ00,0.00032310642
19121CQ2107,T*,9COB0,0.0008130962
19121CS8815,V3,9COB0,0.0013775121
19121CS8862,V3,M9999,0.0002038767
19121CS9144,V3,9COB0,0.00037011164
19121CS9158,V3,12390,0.00020587328
19121CT2826,V3,9COB0,0.0014693519
19121CX4090,V3,M9999,0.0006551504
19121CX4117,V3,12390,0.0002580352
19121CX4131,V3,MCJ00,0.0052767266
19121CX4170,V3,12390,0.000649945
19121CX4219,V3,M9999,0.00041924382
19121CX5429,K#,12390,0.01165691
19121CX5680,V3,M9999,0.002878489
19121DB6842,K#,M9999,0.0012691475
19121DB6890,K#,M9999,0.00062653027
19121DE1651,V3,MCJ00,0.0012087425
19121DE1653,V3,9COB0,0.00030498207
19121DE1791,V3,12390,0.0005859952
19121DE1798,V3,9COB0,0.00035184392
19121DE1809,V3,21640,0.0077651534
19121DE1832,V3,9COB0,0.0003439757
19121DE1836,V3,9COB0,0.0012370363
19121DG7461,T*,M9999,0.036829907
19121DG7462,V3,M9999,0.017637704
19121DG8241,V3,M9999,0.00031664182
19121DG8510,V3,12390,0.00017219974
19121DG8746,V3,M9999,0.003102272
19121DK2776,V3,MCJ00,0.00027516368
19121LM1145,V3,MCJ00,0.0008485411
19121MA0646,X*,75010,0.035982553
19121MD1250,X*,75010,0.006618712
19121MD9706,X*,01030,8.564734e-05
19121MD9711,X*,01030,8.1361904e-05
19121ME8842,X*,75010,0.00013571877
19121ME8907,X*,01030,8.897455e-05
19121MG9319,X*,01030,8.442091e-05
19122CE2454,T*,12390,0.00014339927
19122CE2603,V3,9COB0,0.0014059157
19122CE3010,V3,M9999,0.0018402822
19122CE3035,V3,M9999,0.0025791936
19122CI8781,V3,9COB0,0.00024308378
19122CL3553,V3,M9999,0.0003810577
19122CO2256,V3,9COB0,0.00027523268
19122CO2354,V3,M9999,0.0010663499
19122CO2367,V3,M9999,0.0013363939
19122CO2675,K#,9COB0,0.00037227836
19122CO2681,K#,M9999,0.0025380321
19122CO3980,V3,12390,0.00012064976
19122CU4530,V3,MCJ00,0.0007214841
19122CU5486,V3,9COB0,0.00016892282
19122CU5495,K#,9COB0,0.0009626339
19122CU5496,V3,9COB0,0.00042650045
19122CU5523,V3,MCJ00,0.00041241577
19122CU5539,V3,M9999,0.00052418147
19122CU5552,V3,M9999,0.00037745186
19122CU5583,V3,9COB0,0.00080224645
19122CU5672,V3,M9999,0.0001453813
19122CU5788,V3,M9999,0.00046316462
19122CY1365,V3,M9999,0.0004648983
19122DB9498,V3,9COB0,0.0012117116
19122DD9675,V3,9COB0,0.00034409377
19122DD9676,V3,MCJ00,0.00019730389
19122DD9684,V3,12390,0.00015655364
19122DD9692,V3,12390,0.00015655364
19122DD9704,V3,9COB0,0.00028650725
19122DD9708,V3,9COB0,0.00029953552
19122DD9716,V3,9COB0,0.0003149597
19122DE2462,V3,MCJ00,0.00048064394
19122DE2669,T*,9COB0,0.00021246455
19122DE2710,V3,MCJ00,0.0012046753
19122DE2718,V3,M9999,0.0015938424
19122DE2730,V3,12390,0.00064377487
19122DE2773,V3,9COB0,0.00028534784
19122DI2142,V3,MCJ00,0.00081084535
19122JA7013,V3,12390,0.0019193152
19122LM0236,V3,9COB0,0.00027273048
19122MB2911,X*,01030,0.00010906142
19123251951,V3,12390,0.0005547014
19123BH3149,K#,9COB0,0.0011939587
19123BS2002,V3,MCJ00,0.00021365682
19123BZ7169,V3,9COB0,0.00020490274
19123BZ7237,V3,9COB0,0.0007867586
19123CB7207,K#,9COB0,0.0003391637
19123CH0189,V3,M9999,0.0004021855
19123CH0217,V3,M9999,0.043154363
19123CH6424,V3,12390,0.00021761288
19123CH6621,V3,9COB0,0.0009543074
19123CH7354,V3,12390,0.00023982629
19123CH7496,V3,12390,0.00016391076
19123CH7797,V3,M9999,0.00033237698
19123CH7802,V3,9COB0,0.00037030855
19123CH7820,V3,9COB0,0.00023358197
19123CH8393,V3,M9999,0.0013014947
19123CK7536,V3,MCJ00,0.00018402445
19123CK7684,V3,9COB0,0.00019633834
19123CK7734,V3,12390,0.00015275275
19123CK7737,V3,M9999,0.003582627
19123CK7739,V3,12390,0.00022357874
19123CK7807,V3,12390,0.00027124278
19123CK7848,V3,M9999,0.0029286693
19123CM3784,V3,9COB0,0.00032114127
19123CM3789,V3,9COB0,0.00026040035
19123CM3793,V3,M9999,0.022292467
19123CM5298,V3,M9999,0.0003314508
19123CM5306,V3,M9999,0.0014601828
19123CV4138,V3,MCJ00,0.00024398074
19123CV4160,V3,M9999,0.017425928
19123CV4172,V3,9COB0,0.0003062136
19123CV4178,V3,9COB0,0.00024178613
19123CV4230,V3,12390,0.0002544301
19123CZ4243,V3,MCJ00,0.0010300296
19123CZ4433,V3,9COB0,0.0012715317
19123CZ4440,V3,12390,0.00021208242
19123CZ5033,V3,M9999,0.0013081478
19123CZ5752,V3,12390,0.00015782104
19123CZ5971,V3,9COB0,0.0009949052
19123CZ6233,V3,M9999,0.0005030653
19123MC0778,X*,75010,0.00093386177
19123MD4132,X*,PREFX,0.41599888
19123MH1662,X*,01030,8.858968e-05
19123MH2790,W*,9COB0,0.0004800116
19124480935,X*,75010,0.0065829204
19124877266,X*,9COB0,0.00021825454
19124BG6643,V3,12390,0.00016965857
19124BG6647,V3,12390,0.00016965857
19124BG6765,T*,12390,0.00016630038
19124BG6773,K#,9COB0,0.0033410517
19124BM7398,V3,9COB0,0.000307724
19124BM7407,V3,9COB0,0.00023820352
19124BM7412,V3,9COB0,0.0002623819
19124BM7416,V3,9COB0,0.00022686852
19124BM7435,V3,G2400,0.0058082207
19124BM7445,V3,G2400,0.024240252
19124BM7541,V3,21640,0.0071171517
19124BM7550,V3,9COB0,0.0003439757
19124BM7553,V3,9COB0,0.00014579445
19124MD8409,W*,9COB0,0.00043548815
19124MD8789,W*,9COB0,0.00038905567
19125088340,X*,01030,9.885572e-05
19125483896,W*,9COB0,0.00042325968
19125489048,X*,9COB0,0.00016732073
19125493411,X*,01030,8.6516804e-05
19126082483,W*,9COB0,0.0004333784
19126BC6123,V3,12390,0.00013826489
19126BD3687,V3,G2400,0.0015837122
19126BD4581,V3,12390,0.00021108704
19126BD5113,V3,9COB0,0.0013011463
19126BD5196,V3,9COB0,0.00032706442
19126BD5328,V3,M9999,0.0014630724
19126BD5704,V3,9COB0,0.0006998449
19126BY2989,V3,21640,0.0069909794
19126BZ0152,V3,9COB0,0.0002797964
19126BZ0251,V3,01030,0.011486505
19126BZ0253,K#,75010,0.00059576356
19126BZ0254,V3,9COB0,0.00013172934
19126BZ0255,K#,9COB0,0.00032817977
19126BZ0256,V3,MCJ00,0.000121387835
19126BZ0259,K#,MCJ00,0.00025488902
19126CA5386,V3,9COB0,0.00020490274
19126CA5418,V3,12390,0.00014179699
19126CA6466,V3,M9999,0.0012788591
19126CF6905,V3,9COB0,0.00021980914
19126CF6939,V3,M9999,0.0003576686
19126CF6956,V3,12390,0.00018617995
19126CI5201,V3,MCJ00,0.00023744685
19126CI6035,V3,MCJ00,0.00034258448
19126CL7224,V3,12390,0.00013779568
19126CL7225,V3,12390,0.00029061295
19126CL7256,V3,9COB0,0.00020659475
19126CL8133,V3,M9999,0.0005724244
19126CL8165,V3,9COB0,0.0014970774
19126CL8189,V3,MCJ00,0.00036894612
19126CO3305,V3,9COB0,0.00029175283
19126CO3327,V3,M9999,0.00036917042
19126CO3356,V3,9COB0,0.0015314209
19126CO3480,V3,9COB0,0.0010080155
19126CO3725,Q*,12390,0.0005371973
19126CO3950,V3,M9999,0.00028327506
19126CO4099,V3,9COB0,0.00031004957
19126CO4585,V3,M9999,0.0010644272
19126CO4614,V3,M9999,0.00025230265
19126CO4622,V3,M9999,0.00067099667
19126CT3819,V3,9COB0,0.0002819424
19126CT7484,V3,12390,0.00054008316
19126CT7627,V3,M9999,0.00026596262
19126CT7681,V3,9COB0,0.00030693086
19126CT7707,V3,M9999,0.004334096
19126CT7847,V3,9COB0,0.00035403264
19126CT7852,V3,12390,0.0001632166
19126CT7873,V3,12390,0.00016366495
19126CT7875,V3,12390,0.00014725937
19126CT7904,V3,M9999,0.0005040034
19126CT7992,V3,12390,0.00014679365
19126CT8003,K#,12390,0.0053775087
19126CT8288,V3,9COB0,0.00031575342
19126CT8330,V3,M9999,0.0026054631
19126CU5537,2V,MCJ00,0.00017985298
19126DC8595,V3,9COB0,0.0003047385
19126DJ7486,V3,M9999,0.0014469739
19126DJ8652,V3,MCJ00,0.0003991406
19126DJ9282,V3,M9999,0.0021717222
19126DJ9299,V3,M9999,0.0018314195
19127780008,V3,01030,0.008943777
19127BF3102,V3,MCJ00,0.00093084807
19127BI2038,V3,9COB0,0.001018497
19127BO8274,V3,9COB0,0.0005250821
19127CF4973,V3,9COB0,0.0003040371
19127CF4977,V3,9COB0,0.0006456698
19127CF4983,V3,MCJ00,0.0004015509
19127CF5070,Q*,9COB0,0.00019201887
19127CF5114,V3,9COB0,0.0014445459
19127CF5132,V3,12390,0.00016827077
19127CI7465,V3,9COB0,0.00097130775
19127CL4494,V3,MCJ00,0.00015921994
19127CM8062,V3,9COB0,0.0006561818
19127CO3032,V3,12390,0.0013334582
19127CQ6720,V3,12390,0.000100561614
19127CS1250,V3,M9999,0.00017084769
19127CS1362,V3,9COB0,0.00023720699
19127CS1533,T*,9COB0,0.0007779392
19127CS2247,V3,M9999,0.0005703584
19127CV1328,V3,M9999,0.0007851031
19127CV1354,V3,9COB0,0.0016094062
19127CV1366,K#,9COB0,0.00042538714
19127CV1465,V3,12390,0.0002457722
19127CW9791,K#,M9999,0.00014500473
19127CW9814,K#,M9999,0.00012449894
19127CZ5496,V3,75010,0.00027493475
19127CZ5516,V3,M9999,0.0004686829
19127CZ5531,V3,M9999,0.0013922806
19127CZ5547,V3,M9999,0.00036527525
19127CZ5548,V3,M9999,0.0001846426
19127CZ5582,V3,M9999,0.00014529773
19127CZ5693,V3,MCJ00,0.0011130435
19127CZ5717,V3,9COB0,0.0014729741
19127CZ5725,V3,9COB0,0.00034555318
19127CZ5735,V3,M9999,0.00037099814
19127CZ6409,V3,75010,0.00019170968
19127DE4582,V3,11250,0.0006262163
19127DE5090,V3,12390,0.0001456209
19127DF9930,V3,9COB0,0.0010240015
19127DI3286,V3,9COB0,0.0012304725
19127DI3303,V3,9COB0,0.00034409377
19127DI3319,V3,MCJ00,0.0005083425
19127DI3322,V3,M9999,0.0133976955
19127DI3337,V3,9COB0,0.00028826765
19127DI3347,V3,9COB0,0.0003514949
19127DI3482,V3,9COB0,0.001213307
19127DI3485,V3,MCJ00,0.0008545218
19127DJ5654,V3,M9999,0.0018387581
19127DN3118,V3,M9999,0.00036190785
19127DN8410,V3,9COB0,0.00018377599
19127DN8449,V3,9COB0,0.00047403277
19127LM0908,K#,21640,0.0066894377
19127MB5775,W*,9COB0,0.0003584722
19128129012,V3,21640,0.0074233534
19128BG8207,V3,12390,0.00014203976
19128BI4302,K#,MCJ00,0.005121525
19128BQ3384,K#,9COB0,0.0013691951
19128BZ1560,V3,12390,0.00014580486
19128BZ1720,V3,M9999,0.00042918843
19128CB6161,V3,MCJ00,0.00062471733
19128CB7335,V3,M9999,0.00020101605
19128CB7341,K#,12390,0.00013478144
19128CB7347,K#,9COB0,0.00014969973
19128CB7358,V3,12390,0.00011136153
19128CB7414,K#,9COB0,0.00058062084
19128CB7417,T*,12390,0.00016250645
19128CK4459,V3,MCJ00,0.00022058238
19128CL6066,V3,M9999,0.0012990971
19128CL6071,V3,12390,0.000114669885
19128CM4159,V3,12390,0.0006227182
19128CM4652,V3,M9999,0.00065526064
19128CM4888,V3,9COB0,0.00019742771
19128CM4918,V3,01030,0.12390333
19128CM4968,V3,9COB0,0.0011558771
19128CM4980,V3,12390,0.0001581514
19128CM5137,K#,9COB0,0.00033853104
19128CM5138,V3,12390,0.00025358057
19128CM5184,V3,MCJ00,0.0013177162
19128CM5270,V3,9COB0,0.0003376525
19128CM5341,V3,9COB0,0.0011879903
19128CM5438,V3,M9999,0.0018582296
19128CQ7311,V3,12390,0.0001607477
19128CQ8790,V3,MCJ00,0.97140974
19128CQ9467,V3,12390,0.00016529713
19128CQ9506,V3,9COB0,0.000432577
19128CQ9630,K#,MCJ00,0.00050333224
19128CQ9684,V3,MCJ00,0.0014999413
19128CY9396,V3,9COB0,0.00039998966
